player_id,season_id,cluster
686.0,2001-02,1
686.0,2003-04,0
686.0,2004-05,0
686.0,2005-06,0
686.0,2006-07,0
686.0,2007-08,0
686.0,2008-09,0
686.0,2009-10,0
686.0,2010-11,0
688.0,1996-97,1
688.0,1997-98,0
688.0,1998-99,2
688.0,1999-00,0
688.0,2000-01,0
688.0,2001-02,2
688.0,2002-03,2
688.0,2003-04,2
688.0,2004-05,1
689.0,1996-97,2
689.0,1997-98,0
689.0,1998-99,2
689.0,1999-00,2
689.0,2000-01,0
689.0,2001-02,1
689.0,2002-03,0
689.0,2003-04,0
689.0,2004-05,1
689.0,2005-06,1
689.0,2006-07,1
689.0,2007-08,1
689.0,2008-09,1
689.0,2009-10,2
689.0,2010-11,1
690.0,1996-97,1
690.0,1997-98,1
690.0,1998-99,1
690.0,1999-00,1
690.0,2000-01,1
690.0,2001-02,1
692.0,1996-97,1
692.0,1997-98,1
692.0,1998-99,2
692.0,1999-00,1
692.0,2000-01,1
692.0,2001-02,1
692.0,2002-03,1
692.0,2003-04,1
692.0,2004-05,1
693.0,1996-97,0
693.0,1997-98,0
693.0,1998-99,0
693.0,1999-00,0
693.0,2000-01,0
693.0,2001-02,0
693.0,2002-03,2
693.0,2003-04,0
693.0,2004-05,0
693.0,2005-06,2
693.0,2006-07,0
693.0,2007-08,0
693.0,2008-09,0
693.0,2009-10,1
693.0,2010-11,1
696.0,1996-97,0
696.0,1997-98,2
696.0,1998-99,2
696.0,1999-00,0
696.0,2000-01,0
696.0,2001-02,0
696.0,2002-03,0
696.0,2003-04,1
696.0,2004-05,2
697.0,1996-97,1
697.0,1997-98,2
697.0,1998-99,1
697.0,1999-00,2
697.0,2000-01,0
697.0,2001-02,2
697.0,2002-03,1
697.0,2003-04,0
697.0,2004-05,0
698.0,1996-97,0
698.0,1997-98,0
698.0,1998-99,1
699.0,1996-97,2
699.0,1997-98,0
699.0,1998-99,2
699.0,1999-00,0
699.0,2000-01,0
699.0,2001-02,0
699.0,2002-03,0
699.0,2003-04,0
699.0,2004-05,0
699.0,2005-06,0
699.0,2006-07,0
699.0,2007-08,2
699.0,2008-09,2
702.0,1996-97,0
702.0,1997-98,0
702.0,1998-99,1
702.0,1999-00,0
702.0,2000-01,0
702.0,2001-02,0
702.0,2002-03,0
702.0,2003-04,0
702.0,2004-05,1
702.0,2005-06,0
703.0,1996-97,1
703.0,1997-98,1
703.0,1998-99,2
703.0,1999-00,0
703.0,2000-01,2
703.0,2001-02,0
703.0,2002-03,0
703.0,2003-04,0
703.0,2004-05,0
703.0,2005-06,0
703.0,2006-07,0
703.0,2007-08,0
703.0,2008-09,2
703.0,2009-10,2
703.0,2010-11,2
703.0,2011-12,2
703.0,2012-13,1
708.0,1996-97,0
708.0,1997-98,0
708.0,1998-99,0
708.0,1999-00,0
708.0,2000-01,0
708.0,2001-02,0
708.0,2002-03,0
708.0,2003-04,0
708.0,2004-05,0
708.0,2005-06,0
708.0,2006-07,0
708.0,2007-08,0
708.0,2008-09,0
708.0,2009-10,0
708.0,2010-11,0
708.0,2011-12,0
708.0,2012-13,0
708.0,2013-14,0
708.0,2014-15,0
708.0,2015-16,1
711.0,1996-97,0
711.0,1997-98,0
711.0,1998-99,2
711.0,1999-00,0
711.0,2000-01,0
711.0,2001-02,0
711.0,2002-03,0
711.0,2003-04,2
711.0,2004-05,0
711.0,2005-06,0
711.0,2006-07,0
711.0,2007-08,0
711.0,2008-09,1
711.0,2009-10,2
711.0,2010-11,1
711.0,2011-12,1
711.0,2012-13,2
714.0,1996-97,0
714.0,1997-98,0
714.0,1998-99,0
714.0,1999-00,0
714.0,2000-01,0
714.0,2001-02,0
714.0,2002-03,0
714.0,2003-04,0
714.0,2004-05,0
714.0,2005-06,0
714.0,2006-07,0
714.0,2007-08,0
714.0,2008-09,0
714.0,2009-10,0
717.0,1996-97,2
717.0,1997-98,0
717.0,1998-99,2
717.0,1999-00,0
717.0,2000-01,2
717.0,2002-03,2
718.0,1996-97,0
718.0,1997-98,0
718.0,1998-99,0
718.0,1999-00,1
718.0,2000-01,1
718.0,2001-02,2
718.0,2002-03,2
718.0,2003-04,1
722.0,1996-97,0
722.0,1997-98,0
722.0,1998-99,2
722.0,1999-00,2
722.0,2000-01,0
722.0,2001-02,0
722.0,2002-03,0
722.0,2003-04,0
722.0,2004-05,0
722.0,2005-06,1
722.0,2006-07,2
727.0,1996-97,1
727.0,1997-98,2
727.0,1998-99,2
727.0,1999-00,0
727.0,2000-01,2
727.0,2001-02,0
727.0,2002-03,0
727.0,2003-04,2
727.0,2004-05,2
727.0,2005-06,0
727.0,2006-07,1
727.0,2007-08,1
731.0,1996-97,1
731.0,1997-98,1
731.0,1998-99,1
731.0,1999-00,1
731.0,2000-01,1
731.0,2001-02,1
731.0,2002-03,1
731.0,2003-04,1
731.0,2004-05,1
731.0,2005-06,1
739.0,1996-97,0
739.0,1997-98,0
739.0,1998-99,0
739.0,1999-00,0
739.0,2000-01,0
739.0,2001-02,0
739.0,2002-03,0
739.0,2003-04,0
739.0,2004-05,0
739.0,2005-06,0
739.0,2006-07,0
739.0,2007-08,0
739.0,2008-09,0
739.0,2009-10,0
739.0,2012-13,2
753.0,1996-97,1
753.0,1997-98,1
753.0,1998-99,2
753.0,1999-00,0
753.0,2000-01,2
753.0,2002-03,1
754.0,1996-97,0
754.0,1997-98,0
754.0,1998-99,2
754.0,1999-00,0
754.0,2000-01,0
754.0,2001-02,0
754.0,2002-03,0
754.0,2003-04,0
754.0,2004-05,0
754.0,2005-06,0
757.0,1996-97,0
757.0,1997-98,0
757.0,1998-99,0
757.0,1999-00,0
757.0,2000-01,0
757.0,2001-02,0
757.0,2002-03,0
757.0,2003-04,0
757.0,2004-05,0
757.0,2005-06,2
757.0,2006-07,0
757.0,2007-08,0
760.0,1996-97,2
760.0,1997-98,2
760.0,1998-99,2
760.0,1999-00,0
760.0,2000-01,1
761.0,1996-97,1
761.0,1997-98,2
761.0,1998-99,0
761.0,1999-00,2
761.0,2000-01,1
761.0,2001-02,1
762.0,1996-97,0
762.0,1997-98,2
762.0,1998-99,2
762.0,1999-00,0
762.0,2000-01,2
762.0,2001-02,1
762.0,2002-03,2
762.0,2003-04,1
762.0,2004-05,1
763.0,1996-97,1
763.0,1997-98,2
763.0,1998-99,2
763.0,1999-00,1
763.0,2000-01,1
763.0,2001-02,2
763.0,2002-03,1
763.0,2003-04,1
763.0,2004-05,1
764.0,1996-97,1
764.0,1997-98,0
764.0,1998-99,0
764.0,1999-00,0
764.0,2000-01,0
764.0,2001-02,0
764.0,2002-03,1
765.0,1996-97,0
765.0,1997-98,0
765.0,1998-99,0
765.0,1999-00,0
765.0,2000-01,1
766.0,1996-97,2
766.0,1997-98,1
766.0,1998-99,1
766.0,1999-00,1
766.0,2000-01,1
769.0,1996-97,2
769.0,1997-98,0
769.0,1998-99,0
769.0,1999-00,2
770.0,1996-97,1
770.0,1997-98,1
770.0,1998-99,1
770.0,1999-00,1
779.0,1996-97,0
779.0,1997-98,0
779.0,1998-99,0
779.0,1999-00,0
779.0,2000-01,0
779.0,2001-02,2
779.0,2002-03,0
779.0,2003-04,1
781.0,1996-97,1
781.0,1997-98,1
781.0,1998-99,1
781.0,1999-00,1
781.0,2000-01,1
782.0,1996-97,0
782.0,1997-98,0
782.0,1998-99,0
782.0,1999-00,0
782.0,2000-01,0
782.0,2001-02,2
783.0,1996-97,1
785.0,1996-97,1
785.0,1997-98,0
785.0,1998-99,1
785.0,1999-00,1
786.0,1996-97,0
786.0,1997-98,2
787.0,1996-97,2
787.0,1997-98,0
787.0,1998-99,2
787.0,1999-00,1
788.0,1996-97,0
788.0,1997-98,0
788.0,1998-99,2
788.0,1999-00,0
788.0,2000-01,0
788.0,2001-02,1
788.0,2002-03,2
788.0,2003-04,1
788.0,2004-05,1
788.0,2006-07,1
891.0,1996-97,0
891.0,1997-98,0
891.0,1998-99,0
891.0,1999-00,0
891.0,2000-01,0
891.0,2001-02,2
891.0,2002-03,1
891.0,2003-04,1
892.0,1997-98,1
893.0,1996-97,0
893.0,1997-98,0
893.0,2001-02,0
893.0,2002-03,0
894.0,1996-97,0
894.0,1997-98,1
895.0,1996-97,0
895.0,1997-98,0
895.0,1998-99,2
895.0,1999-00,2
895.0,2000-01,1
896.0,1996-97,0
896.0,1997-98,0
896.0,1998-99,0
896.0,1999-00,0
896.0,2000-01,0
896.0,2001-02,0
896.0,2002-03,1
898.0,1996-97,2
898.0,1997-98,0
898.0,1998-99,1
899.0,1996-97,0
899.0,1997-98,0
901.0,1996-97,2
901.0,1997-98,0
901.0,1998-99,0
901.0,1999-00,2
901.0,2000-01,1
902.0,1996-97,2
902.0,1997-98,2
902.0,1998-99,0
902.0,1999-00,0
902.0,2000-01,2
902.0,2001-02,1
902.0,2002-03,0
902.0,2003-04,1
904.0,1996-97,0
904.0,1997-98,0
904.0,1998-99,0
904.0,1999-00,2
904.0,2000-01,1
905.0,1996-97,2
905.0,1997-98,2
905.0,1998-99,1
905.0,1999-00,0
905.0,2000-01,2
905.0,2001-02,0
905.0,2002-03,2
905.0,2003-04,1
905.0,2004-05,2
905.0,2005-06,1
905.0,2006-07,1
907.0,1996-97,0
907.0,1997-98,0
907.0,1998-99,2
907.0,1999-00,0
911.0,1996-97,2
911.0,1997-98,1
911.0,1998-99,1
911.0,1999-00,1
911.0,2000-01,1
911.0,2001-02,1
911.0,2002-03,1
911.0,2003-04,1
911.0,2004-05,1
911.0,2005-06,1
913.0,1996-97,2
913.0,1997-98,0
913.0,1998-99,2
913.0,1999-00,2
913.0,2000-01,2
915.0,1996-97,0
915.0,1997-98,0
915.0,1998-99,1
915.0,1999-00,0
915.0,2000-01,0
915.0,2001-02,0
915.0,2002-03,2
915.0,2003-04,2
915.0,2004-05,0
916.0,1996-97,1
916.0,1997-98,1
916.0,1998-99,1
916.0,1999-00,1
916.0,2000-01,0
916.0,2001-02,1
916.0,2002-03,1
916.0,2003-04,0
919.0,1996-97,0
919.0,1997-98,1
919.0,1998-99,1
919.0,1999-00,1
919.0,2000-01,0
920.0,1996-97,0
920.0,1997-98,0
920.0,1998-99,2
920.0,1999-00,2
920.0,2000-01,0
922.0,1996-97,0
922.0,1997-98,2
922.0,1998-99,0
922.0,1999-00,0
922.0,2000-01,0
922.0,2001-02,0
922.0,2002-03,0
922.0,2003-04,0
922.0,2004-05,2
923.0,1996-97,2
923.0,1997-98,0
923.0,1998-99,2
923.0,1999-00,0
923.0,2000-01,0
923.0,2001-02,2
923.0,2002-03,0
923.0,2003-04,0
923.0,2004-05,0
923.0,2005-06,0
923.0,2006-07,0
923.0,2007-08,2
923.0,2008-09,1
927.0,1999-00,1
932.0,1996-97,2
932.0,1997-98,1
932.0,1998-99,1
932.0,1999-00,1
932.0,2003-04,1
934.0,1996-97,2
934.0,1997-98,0
934.0,1998-99,1
934.0,1999-00,0
934.0,2000-01,1
934.0,2001-02,2
934.0,2002-03,2
934.0,2003-04,2
934.0,2004-05,1
935.0,1996-97,0
935.0,1997-98,0
935.0,1998-99,2
935.0,1999-00,0
935.0,2000-01,0
935.0,2001-02,0
935.0,2002-03,2
935.0,2003-04,0
935.0,2004-05,0
937.0,1996-97,0
937.0,1997-98,0
937.0,1998-99,0
937.0,1999-00,0
937.0,2000-01,0
937.0,2001-02,0
937.0,2002-03,0
937.0,2003-04,1
938.0,1996-97,2
938.0,1997-98,0
938.0,1998-99,1
940.0,1996-97,1
947.0,1996-97,0
947.0,1997-98,0
947.0,1998-99,0
947.0,1999-00,0
947.0,2000-01,0
947.0,2001-02,0
947.0,2002-03,0
947.0,2003-04,0
947.0,2004-05,0
947.0,2005-06,0
947.0,2006-07,0
947.0,2007-08,0
947.0,2008-09,0
947.0,2009-10,0
948.0,1996-97,0
948.0,1997-98,2
948.0,1998-99,1
948.0,1999-00,1
948.0,2000-01,2
948.0,2001-02,1
948.0,2002-03,1
948.0,2003-04,2
948.0,2004-05,0
948.0,2005-06,0
948.0,2006-07,2
948.0,2007-08,0
948.0,2008-09,2
948.0,2009-10,0
948.0,2010-11,1
948.0,2011-12,0
948.0,2012-13,1
949.0,1996-97,0
949.0,1997-98,0
949.0,1998-99,0
949.0,1999-00,0
949.0,2000-01,0
949.0,2001-02,0
949.0,2002-03,0
949.0,2003-04,0
949.0,2004-05,0
949.0,2005-06,0
949.0,2006-07,0
949.0,2007-08,1
950.0,1996-97,0
950.0,1997-98,0
950.0,1998-99,0
950.0,1999-00,0
950.0,2000-01,0
950.0,2001-02,0
950.0,2002-03,0
950.0,2003-04,0
950.0,2004-05,0
950.0,2005-06,0
950.0,2006-07,0
950.0,2007-08,2
950.0,2008-09,1
951.0,1996-97,0
951.0,1997-98,0
951.0,1998-99,0
951.0,1999-00,0
951.0,2000-01,0
951.0,2001-02,0
951.0,2002-03,0
951.0,2003-04,0
951.0,2004-05,0
951.0,2005-06,0
951.0,2006-07,0
951.0,2007-08,0
951.0,2008-09,0
951.0,2009-10,0
951.0,2010-11,0
951.0,2011-12,0
951.0,2012-13,0
951.0,2013-14,0
952.0,1996-97,0
952.0,1997-98,0
952.0,1998-99,0
952.0,1999-00,0
952.0,2000-01,0
952.0,2001-02,0
952.0,2002-03,0
952.0,2003-04,0
952.0,2004-05,0
952.0,2005-06,0
952.0,2006-07,0
952.0,2007-08,2
953.0,1996-97,2
953.0,1997-98,2
953.0,1998-99,1
953.0,1999-00,2
953.0,2000-01,0
953.0,2001-02,2
953.0,2002-03,0
953.0,2003-04,2
953.0,2004-05,0
953.0,2005-06,2
953.0,2006-07,1
953.0,2007-08,1
953.0,2008-09,1
954.0,1996-97,0
954.0,1997-98,0
954.0,1998-99,2
954.0,1999-00,0
954.0,2001-02,0
954.0,2002-03,0
954.0,2003-04,0
954.0,2004-05,1
955.0,1996-97,1
955.0,1997-98,2
955.0,1998-99,1
955.0,1999-00,1
955.0,2000-01,2
955.0,2001-02,2
955.0,2002-03,1
955.0,2003-04,1
955.0,2004-05,1
956.0,1996-97,1
956.0,1997-98,2
956.0,1998-99,1
956.0,1999-00,1
956.0,2000-01,1
956.0,2001-02,2
956.0,2002-03,1
956.0,2003-04,2
956.0,2004-05,1
956.0,2005-06,1
956.0,2006-07,1
956.0,2007-08,1
956.0,2008-09,1
956.0,2009-10,1
956.0,2010-11,1
956.0,2011-12,1
958.0,1996-97,2
958.0,1997-98,2
958.0,1998-99,0
958.0,1999-00,0
958.0,2000-01,0
958.0,2001-02,2
958.0,2002-03,1
958.0,2003-04,0
958.0,2004-05,1
958.0,2005-06,2
959.0,1996-97,2
959.0,1997-98,0
959.0,1998-99,0
959.0,1999-00,0
959.0,2000-01,0
959.0,2001-02,0
959.0,2002-03,0
959.0,2003-04,0
959.0,2004-05,0
959.0,2005-06,0
959.0,2006-07,0
959.0,2007-08,0
959.0,2008-09,0
959.0,2009-10,0
959.0,2010-11,0
959.0,2011-12,0
959.0,2012-13,0
959.0,2013-14,1
960.0,1996-97,2
960.0,1997-98,0
960.0,1998-99,2
960.0,1999-00,2
960.0,2000-01,0
960.0,2001-02,0
960.0,2002-03,0
960.0,2003-04,1
960.0,2004-05,0
960.0,2005-06,0
962.0,1996-97,1
962.0,1997-98,0
962.0,1998-99,2
962.0,1999-00,2
962.0,2000-01,1
962.0,2001-02,2
962.0,2002-03,0
962.0,2003-04,0
962.0,2004-05,0
962.0,2005-06,1
965.0,1996-97,1
965.0,1997-98,2
965.0,1998-99,2
965.0,1999-00,0
965.0,2000-01,2
965.0,2001-02,0
965.0,2002-03,0
965.0,2003-04,0
965.0,2004-05,0
965.0,2005-06,0
965.0,2006-07,0
965.0,2007-08,0
965.0,2008-09,0
965.0,2009-10,0
965.0,2010-11,0
965.0,2011-12,0
965.0,2012-13,0
965.0,2013-14,0
966.0,1996-97,1
966.0,1997-98,1
966.0,1998-99,1
966.0,1999-00,1
966.0,2000-01,0
966.0,2001-02,1
966.0,2002-03,2
966.0,2003-04,0
966.0,2004-05,1
970.0,1996-97,1
970.0,1997-98,2
970.0,1998-99,1
970.0,1999-00,0
970.0,2000-01,0
970.0,2001-02,2
970.0,2002-03,2
970.0,2003-04,1
970.0,2004-05,0
970.0,2005-06,2
970.0,2006-07,1
970.0,2007-08,1
976.0,1996-97,1
976.0,1998-99,1
976.0,1999-00,2
976.0,2000-01,0
976.0,2001-02,0
976.0,2002-03,0
976.0,2003-04,0
976.0,2004-05,0
976.0,2005-06,1
976.0,2006-07,1
976.0,2007-08,2
977.0,1996-97,2
977.0,1997-98,0
977.0,1998-99,0
977.0,1999-00,0
977.0,2000-01,0
977.0,2001-02,0
977.0,2002-03,0
977.0,2003-04,0
977.0,2004-05,0
977.0,2005-06,0
977.0,2006-07,0
977.0,2007-08,0
977.0,2008-09,0
977.0,2009-10,0
977.0,2010-11,0
977.0,2011-12,0
977.0,2012-13,0
977.0,2013-14,1
977.0,2014-15,0
977.0,2015-16,0
978.0,1998-99,2
978.0,1999-00,0
978.0,2000-01,0
978.0,2001-02,0
978.0,2002-03,0
978.0,2003-04,0
978.0,2004-05,0
978.0,2005-06,0
978.0,2006-07,2
978.0,2007-08,0
978.0,2008-09,0
978.0,2009-10,0
978.0,2010-11,0
979.0,1996-97,1
979.0,1997-98,1
979.0,1998-99,1
979.0,1999-00,1
979.0,2000-01,0
979.0,2001-02,0
979.0,2002-03,0
979.0,2003-04,0
979.0,2004-05,0
979.0,2005-06,0
979.0,2006-07,0
979.0,2007-08,2
979.0,2008-09,0
979.0,2009-10,0
979.0,2010-11,1
979.0,2011-12,1
979.0,2012-13,2
979.0,2013-14,1
980.0,1997-98,0
980.0,1998-99,1
980.0,2000-01,1
980.0,2001-02,0
980.0,2002-03,0
980.0,2003-04,0
980.0,2004-05,0
980.0,2005-06,0
980.0,2006-07,0
980.0,2007-08,0
980.0,2008-09,0
980.0,2009-10,2
980.0,2010-11,0
983.0,1996-97,1
983.0,1998-99,1
983.0,1999-00,1
983.0,2000-01,0
983.0,2001-02,0
983.0,2002-03,2
983.0,2003-04,0
983.0,2004-05,2
983.0,2005-06,2
990.0,1996-97,1
990.0,1997-98,1
990.0,1998-99,1
990.0,1999-00,1
990.0,2000-01,2
990.0,2001-02,2
990.0,2002-03,0
990.0,2003-04,2
990.0,2004-05,0
990.0,2005-06,2
990.0,2006-07,1
990.0,2007-08,1
990.0,2008-09,2
1000.0,1996-97,1
1000.0,1997-98,2
1000.0,1998-99,2
1000.0,1999-00,0
1000.0,2000-01,2
1000.0,2001-02,2
1000.0,2002-03,2
1000.0,2003-04,2
1000.0,2004-05,0
1000.0,2005-06,1
1005.0,1996-97,0
1005.0,1997-98,0
1005.0,1998-99,0
1005.0,1999-00,0
1005.0,2000-01,0
1005.0,2001-02,0
1005.0,2002-03,0
1006.0,1996-97,1
1006.0,1997-98,1
1006.0,1998-99,1
1032.0,1996-97,1
1032.0,1997-98,1
1032.0,1999-00,1
1032.0,2000-01,1
1032.0,2001-02,1
1032.0,2002-03,1
1032.0,2003-04,1
1032.0,2004-05,1
1065.0,1996-97,2
1065.0,1997-98,0
1065.0,1998-99,2
1065.0,1999-00,0
1065.0,2000-01,0
1065.0,2001-02,0
1065.0,2002-03,0
1065.0,2003-04,2
1065.0,2004-05,2
1068.0,1996-97,1
1088.0,1999-00,0
1088.0,2000-01,0
1088.0,2001-02,0
1088.0,2002-03,0
1088.0,2003-04,0
1088.0,2004-05,0
1088.0,2005-06,0
1088.0,2006-07,0
1088.0,2007-08,1
1088.0,2008-09,2
1088.0,2009-10,2
1112.0,1996-97,1
1112.0,1997-98,1
1112.0,1998-99,1
1112.0,1999-00,1
1112.0,2000-01,1
1112.0,2001-02,1
1112.0,2002-03,1
1112.0,2003-04,2
1112.0,2004-05,1
1112.0,2005-06,1
1112.0,2006-07,1
1112.0,2007-08,2
1112.0,2008-09,1
1112.0,2009-10,1
1112.0,2010-11,1
1112.0,2011-12,1
1114.0,1996-97,2
1114.0,1997-98,0
1114.0,1998-99,0
1114.0,1999-00,0
1114.0,2000-01,1
1114.0,2001-02,1
1122.0,1996-97,2
1122.0,1998-99,1
1134.0,1996-97,2
1134.0,1997-98,0
1134.0,1998-99,2
1134.0,1999-00,2
1134.0,2000-01,2
1134.0,2001-02,1
1365.0,1996-97,2
1365.0,1997-98,1
1381.0,1996-97,1
1425.0,1996-97,1
1425.0,1997-98,1
1425.0,1998-99,1
1425.0,1999-00,2
1425.0,2000-01,2
1425.0,2001-02,2
1425.0,2002-03,2
1425.0,2003-04,2
1425.0,2004-05,1
1425.0,2005-06,0
1425.0,2006-07,1
1425.0,2007-08,1
1472.0,1996-97,1
1472.0,1997-98,1
1474.0,1996-97,1
1477.0,1997-98,2
1477.0,1998-99,1
1477.0,1999-00,0
1477.0,2000-01,0
1477.0,2001-02,0
1477.0,2002-03,0
1477.0,2003-04,2
1477.0,2004-05,0
1477.0,2005-06,0
1477.0,2006-07,0
1477.0,2007-08,0
1477.0,2008-09,2
1479.0,1996-97,1
1495.0,1997-98,0
1495.0,1998-99,0
1495.0,1999-00,0
1495.0,2000-01,0
1495.0,2001-02,0
1495.0,2002-03,0
1495.0,2003-04,0
1495.0,2004-05,0
1495.0,2005-06,0
1495.0,2006-07,0
1495.0,2007-08,0
1495.0,2008-09,0
1495.0,2009-10,0
1495.0,2010-11,0
1495.0,2011-12,0
1495.0,2012-13,0
1495.0,2013-14,0
1495.0,2014-15,0
1495.0,2015-16,2
1496.0,1997-98,0
1496.0,1998-99,2
1496.0,1999-00,0
1496.0,2000-01,0
1496.0,2001-02,0
1496.0,2002-03,0
1496.0,2003-04,0
1496.0,2004-05,0
1496.0,2005-06,2
1497.0,1997-98,0
1497.0,1998-99,0
1497.0,1999-00,1
1497.0,2000-01,0
1497.0,2001-02,0
1497.0,2002-03,0
1497.0,2003-04,0
1497.0,2004-05,0
1497.0,2005-06,0
1497.0,2006-07,0
1497.0,2007-08,0
1497.0,2008-09,0
1497.0,2009-10,0
1497.0,2010-11,0
1497.0,2011-12,2
1497.0,2012-13,2
1497.0,2013-14,1
1498.0,1997-98,0
1498.0,1998-99,1
1498.0,1999-00,2
1498.0,2000-01,0
1498.0,2001-02,0
1498.0,2002-03,1
1498.0,2003-04,0
1498.0,2004-05,0
1498.0,2005-06,2
1498.0,2006-07,2
1498.0,2007-08,2
1498.0,2008-09,0
1498.0,2010-11,1
1499.0,1997-98,0
1499.0,1998-99,0
1499.0,1999-00,0
1499.0,2000-01,2
1499.0,2001-02,2
1499.0,2002-03,2
1499.0,2003-04,0
1499.0,2004-05,2
1499.0,2005-06,0
1499.0,2006-07,2
1499.0,2008-09,2
1499.0,2009-10,1
1499.0,2010-11,1
1499.0,2011-12,1
1500.0,1997-98,0
1500.0,1998-99,0
1500.0,1999-00,0
1500.0,2000-01,0
1500.0,2001-02,0
1500.0,2002-03,0
1500.0,2003-04,2
1500.0,2004-05,2
1501.0,1997-98,0
1501.0,1998-99,0
1501.0,1999-00,0
1501.0,2000-01,0
1501.0,2001-02,0
1501.0,2002-03,0
1501.0,2003-04,0
1501.0,2004-05,0
1501.0,2005-06,0
1501.0,2006-07,0
1501.0,2007-08,0
1501.0,2008-09,0
1501.0,2009-10,1
1502.0,1997-98,1
1502.0,1998-99,1
1502.0,1999-00,1
1502.0,2000-01,2
1502.0,2001-02,2
1502.0,2002-03,2
1502.0,2003-04,1
1502.0,2004-05,1
1502.0,2005-06,1
1502.0,2006-07,1
1502.0,2007-08,1
1502.0,2008-09,1
1503.0,1997-98,2
1503.0,1998-99,2
1503.0,1999-00,0
1503.0,2000-01,0
1503.0,2001-02,0
1503.0,2002-03,0
1503.0,2003-04,0
1503.0,2004-05,0
1503.0,2005-06,0
1503.0,2006-07,0
1503.0,2007-08,0
1503.0,2008-09,2
1503.0,2009-10,0
1503.0,2010-11,2
1503.0,2011-12,2
1504.0,1997-98,2
1504.0,1998-99,1
1504.0,1999-00,1
1504.0,2000-01,1
1504.0,2001-02,0
1504.0,2002-03,1
1504.0,2003-04,1
1504.0,2004-05,1
1504.0,2005-06,1
1504.0,2006-07,1
1506.0,1997-98,1
1506.0,1998-99,1
1506.0,1999-00,0
1506.0,2000-01,0
1506.0,2001-02,0
1506.0,2002-03,2
1506.0,2003-04,0
1506.0,2004-05,0
1506.0,2005-06,0
1506.0,2006-07,1
1506.0,2007-08,1
1506.0,2008-09,1
1507.0,1997-98,0
1507.0,1998-99,2
1507.0,1999-00,0
1507.0,2000-01,0
1507.0,2001-02,0
1507.0,2002-03,0
1507.0,2003-04,0
1507.0,2004-05,0
1507.0,2005-06,0
1507.0,2006-07,0
1507.0,2007-08,1
1508.0,1997-98,0
1508.0,1998-99,0
1508.0,1999-00,0
1508.0,2000-01,0
1508.0,2002-03,2
1508.0,2003-04,0
1508.0,2004-05,0
1508.0,2005-06,2
1508.0,2006-07,1
1509.0,1997-98,1
1509.0,1998-99,1
1509.0,1999-00,2
1509.0,2000-01,1
1509.0,2001-02,1
1509.0,2002-03,1
1509.0,2003-04,1
1509.0,2004-05,1
1509.0,2005-06,1
1509.0,2006-07,1
1510.0,1997-98,0
1510.0,1998-99,2
1510.0,1999-00,0
1510.0,2000-01,0
1510.0,2001-02,0
1510.0,2002-03,2
1510.0,2003-04,0
1510.0,2004-05,0
1510.0,2005-06,0
1510.0,2006-07,0
1510.0,2007-08,2
1510.0,2008-09,1
1513.0,1997-98,1
1513.0,1998-99,1
1513.0,1999-00,1
1513.0,2000-01,1
1513.0,2001-02,1
1513.0,2002-03,1
1513.0,2003-04,1
1513.0,2004-05,1
1513.0,2005-06,1
1513.0,2006-07,1
1513.0,2007-08,1
1515.0,1997-98,1
1515.0,1998-99,1
1515.0,1999-00,1
1515.0,2006-07,0
1515.0,2007-08,0
1515.0,2008-09,0
1515.0,2009-10,0
1515.0,2010-11,0
1515.0,2011-12,0
1517.0,1997-98,0
1517.0,1998-99,2
1517.0,1999-00,2
1517.0,2000-01,0
1517.0,2001-02,0
1517.0,2002-03,0
1517.0,2003-04,0
1517.0,2004-05,2
1517.0,2005-06,0
1517.0,2006-07,2
1517.0,2007-08,0
1517.0,2008-09,0
1521.0,1997-98,1
1521.0,1998-99,1
1521.0,1999-00,2
1521.0,2000-01,2
1521.0,2001-02,0
1521.0,2002-03,2
1521.0,2003-04,2
1521.0,2004-05,2
1521.0,2005-06,1
1521.0,2006-07,2
1521.0,2007-08,2
1521.0,2008-09,1
1533.0,1997-98,2
1533.0,1998-99,2
1533.0,1999-00,0
1533.0,2000-01,2
1533.0,2001-02,1
1533.0,2002-03,2
1533.0,2003-04,0
1533.0,2004-05,0
1533.0,2005-06,0
1533.0,2006-07,0
1533.0,2007-08,0
1533.0,2008-09,2
1533.0,2009-10,1
1536.0,2000-01,0
1536.0,2001-02,1
1536.0,2002-03,0
1536.0,2003-04,0
1536.0,2004-05,0
1536.0,2005-06,0
1536.0,2006-07,0
1536.0,2007-08,0
1536.0,2008-09,0
1536.0,2009-10,0
1536.0,2010-11,0
1536.0,2011-12,0
1536.0,2012-13,2
1536.0,2013-14,1
1541.0,1997-98,0
1541.0,1998-99,2
1541.0,1999-00,2
1541.0,2000-01,0
1541.0,2001-02,0
1541.0,2002-03,0
1541.0,2003-04,0
1548.0,2000-01,1
1548.0,2001-02,1
1548.0,2002-03,0
1548.0,2003-04,0
1548.0,2004-05,0
1548.0,2005-06,0
1548.0,2006-07,0
1548.0,2007-08,0
1548.0,2008-09,1
1559.0,1999-00,2
1559.0,2000-01,1
1559.0,2001-02,0
1559.0,2002-03,2
1559.0,2003-04,1
1559.0,2004-05,1
1559.0,2005-06,2
1559.0,2006-07,1
1559.0,2007-08,2
1563.0,1997-98,1
1563.0,1998-99,1
1563.0,1999-00,1
1563.0,2000-01,0
1563.0,2001-02,0
