player_id,season_id,tsne_x,tsne_y
200794.0,2009-10,19.5403187448,-29.6489631895
201959.0,2016-17,30.8879071949,-18.9591063628
953.0,2004-05,19.2763398909,-25.9515131994
673.0,2000-01,2.8911399658,-35.2289605395
954.0,1999-00,-25.2404081107,13.5201557599
2767.0,2010-11,31.0189257779,37.1748426053
2743.0,2009-10,18.405478204,-10.5612962275
383.0,1996-97,15.1712659902,0.162914994241
2034.0,2004-05,-26.7205300506,25.1824477692
2566.0,2003-04,44.1160265697,8.67263072047
2592.0,2012-13,11.0164203765,50.0734397921
1888.0,2008-09,25.441695953,-1.41141625236
202330.0,2014-15,-10.7597457159,25.6324437681
202702.0,2012-13,8.32473884993,-23.8989505989
1504.0,2005-06,40.6847373844,10.8795428169
956.0,2001-02,6.183513831,-18.2857145191
248.0,1998-99,-7.43775490226,-19.1620019684
2199.0,2008-09,18.1924678037,24.8504638103
2575.0,2006-07,-31.2964546885,-1.73968064273
1548.0,2002-03,24.5175022387,-21.7641801309
953.0,2002-03,19.377754557,-22.6729766072
1513.0,2005-06,3.42834685798,31.0458020433
2545.0,2008-09,11.6925295956,25.5864034038
101138.0,2011-12,34.2009751985,-10.9473997133
200768.0,2010-11,-28.7471836191,14.7923422631
1504.0,1997-98,-2.58105780963,-25.2949373584
686.0,1996-97,32.4269013121,-13.0305329866
462.0,1998-99,35.8169377431,-12.3392181076
1884.0,2001-02,-20.9456548016,14.8076798388
397.0,1997-98,-18.4163396522,29.7678979187
951.0,2009-10,-13.3083988206,23.418497462
200782.0,2014-15,-31.9514695562,-3.55781685456
270.0,1998-99,12.2606132922,-8.89863271364
2730.0,2009-10,13.3627653021,-27.9630273039
2410.0,2005-06,-20.0867201084,3.79283913927
202391.0,2014-15,-22.4720597218,7.28226476634
1884.0,2006-07,-11.4502816544,9.49259917089
67.0,1997-98,11.3019512462,26.1440379099
200758.0,2013-14,33.7151690832,35.4103685212
224.0,1998-99,7.90815185526,6.13889983751
2744.0,2013-14,34.0320388606,-18.7187612334
53.0,1997-98,-19.7130670895,-36.7189818316
101108.0,2015-16,30.6268473739,2.47732259466
2746.0,2007-08,19.0088817807,-25.1530869733
951.0,2001-02,-20.9707514947,30.5222544647
779.0,1998-99,-37.1991172309,-5.56089120314
2260.0,2002-03,31.3730589852,29.6015959331
202391.0,2016-17,-22.5138321494,1.11114370481
2730.0,2004-05,7.75248333838,-26.1871739971
2584.0,2010-11,-0.16966382396,-0.083268911253
136.0,2003-04,28.2688877148,-11.2595341373
2041.0,2006-07,11.48511077,21.4859152574
202083.0,2016-17,-30.3268843986,19.2225857465
201950.0,2010-11,7.58679845825,2.16005896444
2063.0,2006-07,2.73914068329,31.2486887629
201973.0,2015-16,-31.6235407723,-30.8107884243
2198.0,2011-12,32.9546699223,22.7509775733
330.0,2001-02,10.8719859842,33.9046867053
976.0,2007-08,-10.3853900062,-32.2633427041
1888.0,2001-02,27.3461626228,-9.90070408186
727.0,2004-05,-13.1221567609,-33.6728618704
358.0,1996-97,-8.82113937498,3.27931313689
302.0,1999-00,-14.5465742805,9.62447508559
200755.0,2014-15,-25.1753962273,28.1685547178
1884.0,2011-12,-4.69959764396,40.1111409256
201567.0,2014-15,-12.8194222946,19.4266712749
7.0,1998-99,33.264954482,29.7700390339
202693.0,2012-13,-12.4492076725,2.01593498598
959.0,1998-99,-41.9051136469,-12.0813650944
457.0,1998-99,18.5797208009,40.9233563686
896.0,1996-97,-16.2925972615,20.6341696207
109.0,1997-98,-7.96965723146,-18.9350644002
361.0,2001-02,14.0364593452,5.95912765825
