PLAYER_ID,PLAYER,Cutting Finger Roll Layup Shot FGA,Cutting Finger Roll Layup Shot FGM,Cutting Finger Roll Layup Shot FG,Jump Shot FGA,Jump Shot FGM,Jump Shot FG,Layup Shot FGA,Layup Shot FGM,Layup Shot FG,Running Layup Shot FGA,Running Layup Shot FGM,Running Layup Shot FG,Step Back Jump shot FGA,Step Back Jump shot FGM,Step Back Jump shot FG,Driving Finger Roll Layup Shot FGA,Driving Finger Roll Layup Shot FGM,Driving Finger Roll Layup Shot FG,Driving Layup Shot FGA,Driving Layup Shot FGM,Driving Layup Shot FG,Fadeaway Bank shot FGA,Fadeaway Bank shot FGM,Fadeaway Bank shot FG,Pullup Jump shot FGA,Pullup Jump shot FGM,Pullup Jump shot FG,Floating Jump shot FGA,Floating Jump shot FGM,Floating Jump shot FG,Running Finger Roll Layup Shot FGA,Running Finger Roll Layup Shot FGM,Running Finger Roll Layup Shot FG,Cutting Layup Shot FGA,Cutting Layup Shot FGM,Cutting Layup Shot FG,Driving Bank shot FGA,Driving Bank shot FGM,Driving Bank shot FG,Fadeaway Jump Shot FGA,Fadeaway Jump Shot FGM,Fadeaway Jump Shot FG,Running Jump Shot FGA,Running Jump Shot FGM,Running Jump Shot FG,Driving Reverse Layup Shot FGA,Driving Reverse Layup Shot FGM,Driving Reverse Layup Shot FG,Running Reverse Layup Shot FGA,Running Reverse Layup Shot FGM,Running Reverse Layup Shot FG,Running Pull-Up Jump Shot FGA,Running Pull-Up Jump Shot FGM,Running Pull-Up Jump Shot FG,Turnaround Jump Shot FGA,Turnaround Jump Shot FGM,Turnaround Jump Shot FG,Jump Bank Shot FGA,Jump Bank Shot FGM,Jump Bank Shot FG,Pullup Bank shot FGA,Pullup Bank shot FGM,Pullup Bank shot FG,Driving Floating Jump Shot FGA,Driving Floating Jump Shot FGM,Driving Floating Jump Shot FG,Driving Floating Bank Jump Shot FGA,Driving Floating Bank Jump Shot FGM,Driving Floating Bank Jump Shot FG,Driving Dunk Shot FGA,Driving Dunk Shot FGM,Driving Dunk Shot FG,Reverse Layup Shot FGA,Reverse Layup Shot FGM,Reverse Layup Shot FG,Driving Hook Shot FGA,Driving Hook Shot FGM,Driving Hook Shot FG,Finger Roll Layup Shot FGA,Finger Roll Layup Shot FGM,Finger Roll Layup Shot FG,Alley Oop Layup shot FGA,Alley Oop Layup shot FGM,Alley Oop Layup shot FG,Turnaround Fadeaway Bank Jump Shot FGA,Turnaround Fadeaway Bank Jump Shot FGM,Turnaround Fadeaway Bank Jump Shot FG,Turnaround Fadeaway shot FGA,Turnaround Fadeaway shot FGM,Turnaround Fadeaway shot FG,Turnaround Bank shot FGA,Turnaround Bank shot FGM,Turnaround Bank shot FG,Running Dunk Shot FGA,Running Dunk Shot FGM,Running Dunk Shot FG,Tip Layup Shot FGA,Tip Layup Shot FGM,Tip Layup Shot FG,Hook Shot FGA,Hook Shot FGM,Hook Shot FG,Putback Layup Shot FGA,Putback Layup Shot FGM,Putback Layup Shot FG,Step Back Bank Jump Shot FGA,Step Back Bank Jump Shot FGM,Step Back Bank Jump Shot FG,Driving Jump shot FGA,Driving Jump shot FGM,Driving Jump shot FG,Alley Oop Dunk Shot FGA,Alley Oop Dunk Shot FGM,Alley Oop Dunk Shot FG,Cutting Dunk Shot FGA,Cutting Dunk Shot FGM,Cutting Dunk Shot FG,Dunk Shot FGA,Dunk Shot FGM,Dunk Shot FG,Putback Dunk Shot FGA,Putback Dunk Shot FGM,Putback Dunk Shot FG,Turnaround Hook Shot FGA,Turnaround Hook Shot FGM,Turnaround Hook Shot FG,Reverse Dunk Shot FGA,Reverse Dunk Shot FGM,Reverse Dunk Shot FG,Tip Dunk Shot FGA,Tip Dunk Shot FGM,Tip Dunk Shot FG,Driving Reverse Dunk Shot FGA,Driving Reverse Dunk Shot FGM,Driving Reverse Dunk Shot FG,Running Alley Oop Dunk Shot FGA,Running Alley Oop Dunk Shot FGM,Running Alley Oop Dunk Shot FG,Driving Bank Hook Shot FGA,Driving Bank Hook Shot FGM,Driving Bank Hook Shot FG,Running Reverse Dunk Shot FGA,Running Reverse Dunk Shot FGM,Running Reverse Dunk Shot FG,Hook Bank Shot FGA,Hook Bank Shot FGM,Hook Bank Shot FG,No Shot FGA,No Shot FGM,No Shot FG,Turnaround Bank Hook Shot FGA,Turnaround Bank Hook Shot FGM,Turnaround Bank Hook Shot FG,Running Alley Oop Layup Shot FGA,Running Alley Oop Layup Shot FGM,Running Alley Oop Layup Shot FG,Running Hook Shot FGA,Running Hook Shot FGM,Running Hook Shot FG
202340.0,Avery Bradley,1.0,1.0,1.0,617.0,203.0,0.329011345219,48.0,21.0,0.4375,31.0,24.0,0.774193548387,17.0,5.0,0.294117647059,14.0,12.0,0.857142857143,36.0,17.0,0.472222222222,0.0,0.0,0.0,125.0,73.0,0.584,10.0,3.0,0.3,11.0,11.0,1.0,28.0,26.0,0.928571428571,2.0,1.0,0.5,5.0,1.0,0.2,4.0,2.0,0.5,7.0,4.0,0.571428571429,0.0,0.0,0.0,2.0,1.0,0.5,4.0,3.0,0.75,1.0,1.0,1.0,0.0,0.0,0.0,8.0,4.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0.666666666667,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,6.0,5.0,0.833333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,3.0,1.0,6.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,0.0,0.0,0.0
201152.0,Thaddeus Young,1.0,1.0,1.0,224.0,74.0,0.330357142857,151.0,80.0,0.529801324503,26.0,17.0,0.653846153846,24.0,13.0,0.541666666667,7.0,4.0,0.571428571429,65.0,43.0,0.661538461538,0.0,0.0,0.0,11.0,5.0,0.454545454545,43.0,25.0,0.581395348837,2.0,1.0,0.5,21.0,15.0,0.714285714286,6.0,3.0,0.5,10.0,1.0,0.1,13.0,5.0,0.384615384615,8.0,6.0,0.75,2.0,2.0,1.0,0.0,0.0,0.0,10.0,1.0,0.1,10.0,6.0,0.6,1.0,0.0,0.0,15.0,10.0,0.666666666667,2.0,2.0,1.0,8.0,6.0,0.75,25.0,11.0,0.44,27.0,17.0,0.62962962963,6.0,3.0,0.5,6.0,4.0,0.666666666667,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.5,4.0,4.0,1.0,28.0,11.0,0.392857142857,122.0,64.0,0.524590163934,18.0,13.0,0.722222222222,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,2.0,2.0,1.0,9.0,9.0,1.0,0.0,0.0,0.0,33.0,20.0,0.606060606061,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.5,0.0,0.0,0.0,9.0,6.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0
201587.0,Nicolas Batum,2.0,2.0,1.0,567.0,190.0,0.335097001764,37.0,11.0,0.297297297297,21.0,20.0,0.952380952381,32.0,17.0,0.53125,8.0,4.0,0.5,21.0,15.0,0.714285714286,4.0,3.0,0.75,42.0,28.0,0.666666666667,5.0,1.0,0.2,0.0,0.0,0.0,7.0,6.0,0.857142857143,2.0,0.0,0.0,27.0,14.0,0.518518518519,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,5.0,0.454545454545,11.0,6.0,0.545454545455,2.0,1.0,0.5,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,18.0,9.0,0.5,0.0,0.0,0.0,7.0,7.0,1.0,7.0,6.0,0.857142857143,0.0,0.0,0.0,5.0,4.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,7.0,6.0,0.857142857143,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202699.0,Tobias Harris,0.0,0.0,0.0,413.0,128.0,0.309927360775,122.0,46.0,0.377049180328,21.0,15.0,0.714285714286,8.0,3.0,0.375,4.0,3.0,0.75,87.0,62.0,0.712643678161,1.0,0.0,0.0,34.0,14.0,0.411764705882,17.0,10.0,0.588235294118,0.0,0.0,0.0,12.0,11.0,0.916666666667,9.0,8.0,0.888888888889,3.0,0.0,0.0,11.0,5.0,0.454545454545,4.0,2.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,17.0,13.0,0.764705882353,15.0,8.0,0.533333333333,0.0,0.0,0.0,6.0,4.0,0.666666666667,0.0,0.0,0.0,8.0,8.0,1.0,7.0,6.0,0.857142857143,5.0,2.0,0.4,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,12.0,12.0,1.0,17.0,10.0,0.588235294118,9.0,4.0,0.444444444444,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,7.0,7.0,1.0,15.0,14.0,0.933333333333,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203918.0,Rodney Hood,0.0,0.0,0.0,555.0,176.0,0.317117117117,28.0,9.0,0.321428571429,8.0,4.0,0.5,20.0,12.0,0.6,3.0,3.0,1.0,43.0,26.0,0.604651162791,1.0,1.0,1.0,128.0,74.0,0.578125,55.0,23.0,0.418181818182,1.0,1.0,1.0,7.0,5.0,0.714285714286,4.0,3.0,0.75,5.0,3.0,0.6,9.0,6.0,0.666666666667,1.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,27.0,14.0,0.518518518519,8.0,2.0,0.25,3.0,1.0,0.333333333333,16.0,10.0,0.625,0.0,0.0,0.0,2.0,1.0,0.5,0.0,0.0,0.0,3.0,2.0,0.666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.4,0.0,0.0,0.0,5.0,4.0,0.8,5.0,3.0,0.6,6.0,3.0,0.5,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,3.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203484.0,Kentavious Caldwell-Pope,0.0,0.0,0.0,580.0,172.0,0.296551724138,96.0,48.0,0.5,10.0,8.0,0.8,15.0,7.0,0.466666666667,7.0,7.0,1.0,52.0,32.0,0.615384615385,1.0,0.0,0.0,63.0,36.0,0.571428571429,14.0,10.0,0.714285714286,4.0,3.0,0.75,7.0,6.0,0.857142857143,6.0,5.0,0.833333333333,6.0,4.0,0.666666666667,19.0,10.0,0.526315789474,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,15.0,7.0,0.466666666667,2.0,0.0,0.0,7.0,4.0,0.571428571429,0.0,0.0,0.0,9.0,8.0,0.888888888889,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,12.0,7.0,0.583333333333,1.0,1.0,1.0,4.0,1.0,0.25,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,12.0,10.0,0.833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203115.0,Will Barton,2.0,0.0,0.0,434.0,132.0,0.304147465438,67.0,21.0,0.313432835821,30.0,18.0,0.6,33.0,11.0,0.333333333333,17.0,13.0,0.764705882353,88.0,48.0,0.545454545455,1.0,1.0,1.0,64.0,34.0,0.53125,63.0,31.0,0.492063492063,4.0,3.0,0.75,8.0,6.0,0.75,3.0,2.0,0.666666666667,14.0,6.0,0.428571428571,22.0,9.0,0.409090909091,13.0,10.0,0.769230769231,4.0,2.0,0.5,2.0,1.0,0.5,11.0,2.0,0.181818181818,7.0,2.0,0.285714285714,0.0,0.0,0.0,12.0,6.0,0.5,1.0,1.0,1.0,11.0,11.0,1.0,9.0,7.0,0.777777777778,8.0,3.0,0.375,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,1.0,5.0,1.0,0.2,5.0,4.0,0.8,3.0,1.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,5.0,4.0,0.8,7.0,7.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.666666666667,0.0,0.0,0.0
204001.0,Kristaps Porzingis,2.0,1.0,0.5,490.0,168.0,0.342857142857,60.0,20.0,0.333333333333,3.0,3.0,1.0,12.0,7.0,0.583333333333,3.0,0.0,0.0,20.0,10.0,0.5,1.0,0.0,0.0,10.0,6.0,0.6,5.0,1.0,0.2,0.0,0.0,0.0,6.0,3.0,0.5,4.0,3.0,0.75,10.0,3.0,0.3,7.0,4.0,0.571428571429,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,53.0,20.0,0.377358490566,35.0,22.0,0.628571428571,3.0,0.0,0.0,3.0,1.0,0.333333333333,0.0,0.0,0.0,9.0,8.0,0.888888888889,0.0,0.0,0.0,12.0,5.0,0.416666666667,1.0,1.0,1.0,10.0,6.0,0.6,0.0,0.0,0.0,7.0,3.0,0.428571428571,7.0,3.0,0.428571428571,2.0,2.0,1.0,16.0,7.0,0.4375,25.0,8.0,0.32,10.0,6.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.8,4.0,4.0,1.0,16.0,14.0,0.875,12.0,12.0,1.0,4.0,1.0,0.25,1.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
202355.0,Hassan Whiteside,0.0,0.0,0.0,164.0,65.0,0.396341463415,104.0,64.0,0.615384615385,2.0,2.0,1.0,4.0,1.0,0.25,1.0,1.0,1.0,3.0,2.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.666666666667,0.0,0.0,0.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,0.352941176471,15.0,10.0,0.666666666667,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,5.0,3.0,0.6,5.0,4.0,0.8,0.0,0.0,0.0,11.0,6.0,0.545454545455,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,37.0,20.0,0.540540540541,93.0,43.0,0.462365591398,13.0,9.0,0.692307692308,0.0,0.0,0.0,0.0,0.0,0.0,66.0,61.0,0.924242424242,4.0,4.0,1.0,62.0,62.0,1.0,14.0,14.0,1.0,28.0,8.0,0.285714285714,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203109.0,Jae Crowder,2.0,2.0,1.0,492.0,162.0,0.329268292683,62.0,30.0,0.483870967742,27.0,21.0,0.777777777778,14.0,5.0,0.357142857143,15.0,12.0,0.8,41.0,27.0,0.658536585366,2.0,1.0,0.5,25.0,14.0,0.56,8.0,1.0,0.125,7.0,5.0,0.714285714286,22.0,19.0,0.863636363636,3.0,3.0,1.0,16.0,7.0,0.4375,5.0,2.0,0.4,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2,2.0,1.0,0.5,0.0,0.0,0.0,4.0,2.0,0.5,1.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,0.666666666667,2.0,0.0,0.0,1.0,1.0,1.0,8.0,6.0,0.75,0.0,0.0,0.0,4.0,2.0,0.5,0.0,0.0,0.0,14.0,14.0,1.0,9.0,3.0,0.333333333333,1.0,1.0,1.0,8.0,7.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037.0,Jamal Crawford,1.0,1.0,1.0,536.0,158.0,0.294776119403,18.0,2.0,0.111111111111,8.0,7.0,0.875,13.0,9.0,0.692307692308,22.0,16.0,0.727272727273,36.0,27.0,0.75,0.0,0.0,0.0,167.0,86.0,0.51497005988,36.0,16.0,0.444444444444,0.0,0.0,0.0,1.0,1.0,1.0,14.0,9.0,0.642857142857,6.0,2.0,0.333333333333,12.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.166666666667,2.0,1.0,0.5,6.0,3.0,0.5,3.0,3.0,1.0,17.0,11.0,0.647058823529,8.0,6.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,1.0,9.0,2.0,0.222222222222,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,0.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201609.0,Goran Dragic,1.0,1.0,1.0,357.0,121.0,0.33893557423,72.0,33.0,0.458333333333,43.0,35.0,0.813953488372,49.0,19.0,0.387755102041,15.0,13.0,0.866666666667,109.0,70.0,0.642201834862,0.0,0.0,0.0,78.0,40.0,0.512820512821,25.0,11.0,0.44,1.0,0.0,0.0,7.0,7.0,1.0,11.0,7.0,0.636363636364,9.0,3.0,0.333333333333,3.0,2.0,0.666666666667,11.0,8.0,0.727272727273,4.0,3.0,0.75,2.0,2.0,1.0,16.0,8.0,0.5,15.0,6.0,0.4,4.0,3.0,0.75,7.0,4.0,0.571428571429,3.0,1.0,0.333333333333,0.0,0.0,0.0,13.0,7.0,0.538461538462,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,0.6,5.0,3.0,0.6,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202694.0,Marcus Morris,0.0,0.0,0.0,590.0,200.0,0.338983050847,64.0,38.0,0.59375,3.0,1.0,0.333333333333,23.0,9.0,0.391304347826,1.0,1.0,1.0,30.0,23.0,0.766666666667,0.0,0.0,0.0,58.0,38.0,0.655172413793,7.0,4.0,0.571428571429,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,59.0,32.0,0.542372881356,10.0,4.0,0.4,5.0,3.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,0.444444444444,6.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,3.0,3.0,1.0,9.0,7.0,0.777777777778,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,12.0,6.0,0.5,2.0,1.0,0.5,3.0,3.0,1.0,11.0,5.0,0.454545454545,5.0,2.0,0.4,6.0,2.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101114.0,Deron Williams,0.0,0.0,0.0,364.0,108.0,0.296703296703,24.0,8.0,0.333333333333,14.0,8.0,0.571428571429,40.0,23.0,0.575,26.0,18.0,0.692307692308,52.0,26.0,0.5,1.0,0.0,0.0,77.0,33.0,0.428571428571,27.0,12.0,0.444444444444,1.0,1.0,1.0,8.0,8.0,1.0,24.0,16.0,0.666666666667,20.0,11.0,0.55,7.0,5.0,0.714285714286,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,7.0,0.411764705882,7.0,6.0,0.857142857143,1.0,1.0,1.0,26.0,10.0,0.384615384615,5.0,3.0,0.6,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.583333333333,5.0,2.0,0.4,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
203953.0,Jabari Parker,2.0,2.0,1.0,350.0,96.0,0.274285714286,124.0,33.0,0.266129032258,22.0,18.0,0.818181818182,23.0,14.0,0.608695652174,4.0,4.0,1.0,52.0,37.0,0.711538461538,0.0,0.0,0.0,32.0,17.0,0.53125,13.0,9.0,0.692307692308,3.0,3.0,1.0,23.0,20.0,0.869565217391,2.0,1.0,0.5,9.0,4.0,0.444444444444,4.0,1.0,0.25,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.583333333333,4.0,1.0,0.25,1.0,0.0,0.0,14.0,9.0,0.642857142857,0.0,0.0,0.0,25.0,25.0,1.0,18.0,11.0,0.611111111111,5.0,2.0,0.4,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,19.0,0.904761904762,11.0,5.0,0.454545454545,13.0,5.0,0.384615384615,6.0,4.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,38.0,38.0,1.0,33.0,26.0,0.787878787879,6.0,6.0,1.0,3.0,1.0,0.333333333333,3.0,3.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
203897.0,Zach LaVine,0.0,0.0,0.0,447.0,130.0,0.290827740492,56.0,16.0,0.285714285714,25.0,20.0,0.8,24.0,13.0,0.541666666667,16.0,13.0,0.8125,98.0,63.0,0.642857142857,0.0,0.0,0.0,141.0,68.0,0.482269503546,8.0,7.0,0.875,2.0,1.0,0.5,7.0,7.0,1.0,6.0,6.0,1.0,10.0,7.0,0.7,15.0,5.0,0.333333333333,4.0,1.0,0.25,1.0,0.0,0.0,2.0,1.0,0.5,13.0,2.0,0.153846153846,2.0,1.0,0.5,3.0,2.0,0.666666666667,4.0,2.0,0.5,2.0,1.0,0.5,12.0,8.0,0.666666666667,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.5,0.0,0.0,0.0,19.0,19.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,3.0,3.0,1.0,11.0,10.0,0.909090909091,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201954.0,Darren Collison,0.0,0.0,0.0,366.0,123.0,0.33606557377,80.0,30.0,0.375,47.0,34.0,0.723404255319,20.0,12.0,0.6,11.0,9.0,0.818181818182,76.0,56.0,0.736842105263,2.0,1.0,0.5,87.0,60.0,0.689655172414,17.0,9.0,0.529411764706,2.0,1.0,0.5,13.0,11.0,0.846153846154,3.0,2.0,0.666666666667,11.0,5.0,0.454545454545,9.0,2.0,0.222222222222,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,6.0,3.0,0.5,2.0,2.0,1.0,5.0,2.0,0.4,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
